uuid,level,name,std2.8.0,std2.9.0,std2.9.0(%),std3.0.1,std3.0.1(%)
07-4a815b1a379fe3d8be751e93f973d06d,7,nrf_grtc.h,56,56,0.0,56,0.0
07-4b4406db2b51f0a0c294fc98575277c8,7,log_const_bt_hids,8,8,0.0,8,0.0
07-4c2a3494c086656f16ad563a34198b08,7,bt_encrypt_le,12,12,0.0,12,0.0
07-4d54ce350c3a5a3836cf026a0b672541,7,arm_core_cmse.c,18,18,0.0,18,0.0
07-4db5b0dc0a64fee0285161b10114bf25,7,psa_driver_wrapper_mac_verify_setup,,,,72,
07-4f7777e6ed89ba452a73d1d72466d2db,7,arch_irq_enable,28,28,0.0,28,0.0
07-50effcfff440be0db803a0f6d0be865c,7,mpsl_low_prio_init,108,108,0.0,120,11.11
07-5210ae0a3fe265fac74b36fadceff664,7,rand_prio_low_vector_get_blocking,76,76,0.0,76,0.0
07-53acca5c072eeebb2f8e713cd5a92b2b,7,psa_destroy_key,,,,160,
07-5403ceda636057d15e54e0927db5d045,7,hids_input_report_ccc_changed,22,22,0.0,28,27.27
07-54c89487dc787c613401a9935b918428,7,arm_core_mpu_configure_static_mpu_regions,52,52,0.0,52,0.0
07-57d6c7464627faed481210d147d603c9,7,region_allocate_and_init,52,52,0.0,52,0.0
07-5d414d70526ac99d7f5b89206894b110,7,hids_outp_rep_read,140,140,0.0,148,5.71
07-5da3aaa18819ae2e6f12d85145844f3d,7,nrf_pwm.h,184,184,0.0,184,0.0
07-5ee082f789e3dca713c6b57de87b0c62,7,z_prep_c,56,56,0.0,56,0.0
07-5f2a40e70bbfb309c36f0a000a51ef39,7,psa_wipe_tag_output_buffer,,,,20,
07-60b2f955f0f4dbcd193c62db71858e3f,7,mpu_configure_regions_and_partition.constprop.0,352,352,0.0,352,0.0
07-61f815ec92cca9d0f4ad76d5063fb2d8,7,psa_mac_setup,,,,134,
07-625ab8800266fd87934a80d348e2d6e2,7,nrf_flash_sync_init,16,16,0.0,16,0.0
07-62eb7d48ca9eb8aae7116754c1e84ac2,7,psa_generate_key,,,,240,
07-64d2494a141317c634fa04c4af63ae09,7,z_arm_cpu_idle_init,12,12,0.0,12,0.0
07-656a03078b36614e85161f96b5c00c55,7,hids_outp_rep_write,144,144,0.0,152,5.56
07-66e542e4c56a8d952c13d97a7a137ddd,7,hci_driver_open,228,228,0.0,232,1.75
07-67c249c4b6fa7e0a905de86e4bc29f1c,7,psa_import_key,,,,364,
07-6a397242fa973c7a62e5c8d6c64867d1,7,nrfx_flag32_allocator.c,120,120,0.0,120,0.0
07-6a85e2b21d38518a652ef91c2803c72c,7,hids_boot_mouse_inp_rep_ccc_changed,22,22,0.0,22,0.0
07-6bc93415369222a42cc523e1b62a00b4,7,psa_get_and_lock_key_slot_with_policy,,,,220,
07-6d18b7758dd62cfb7bb861945289de1a,7,bt_hids_boot_kb_inp_rep_send,300,300,0.0,300,0.0
07-6d6320bcc9f33523921073211793ce96,7,hci_driver_send,108,108,0.0,110,1.85
07-7218457269f191ef38c46d4daaa1f689,7,verify_header,,,,64,
07-74082dc44217a83e9ad0aedcc2647834,7,nrf54l_erratas.h,,,,32,
07-742daa090e0bf029f40ee49bfad96226,7,hci_internal_le_supported_features,32,32,0.0,32,0.0
07-774ebad3e67a589e1f1ef0ddb90e2484,7,mbedtls_free,12,12,0.0,12,0.0
07-787d5e907520e72d7756d3551f9753d3,7,mbedtls_platform_zeroize,24,24,0.0,24,0.0
07-78b6966b7a6db814ef7cdd765153fa5e,7,arm_core_mpu_enable,24,24,0.0,24,0.0
07-7afa03959a742cffdd522140a4b950ba,7,psa_key_algorithm_permits,,,,504,
07-7b08fd82c43c60c3cb739699843f7c7a,7,mpsl_lib_init_sys,104,104,0.0,104,0.0
07-7b7577f8c4a312613d1569e534b53e5e,7,__devstate_dts_ord_118,,2,,,
07-7cd3bc0547e7e0f93d7c8c49392c5bf6,7,arch_cpu_idle,26,26,0.0,26,0.0
07-7d78702d6a8c3468c0b509bca6686839,7,log_const_bt_sdc_ecdh,8,8,0.0,,
07-7d82688acb3f1511d799ba15fae2879e,7,hci_internal_cmd_put,1840,1840,0.0,1712,-6.96
07-7de5b89c6f5ecd440a55331e583a2e1c,7,psa_generate_random,36,36,0.0,36,0.0
07-7ef1206d7c93048fb71ed60bc924f64e,7,nrfx_clock_init,16,16,0.0,16,0.0
07-7f652d581f50e514356ab603a05358ee,7,z_arm_init_arch_hw_at_boot,76,76,0.0,76,0.0
07-80e0d0351f9d91591bdc3ea62cd2d9a3,7,calibration_work,48,48,0.0,48,0.0
07-812258f7582ee58c633d21b7922ab557,7,psa_driver_wrapper_get_key_buffer_size_from_key_data,,,,48,
07-82c1ec0c1d9e3edd95efed72601e50e2,7,hids_boot_mouse_inp_report_read,100,100,0.0,100,0.0
07-848af06da14b601696513c09c570e5fe,7,psa_get_and_lock_key_slot_in_memory,,,,108,
07-85bca8a5abebafa74afc9f85264bdcab,7,psa_driver_wrapper_mac_abort,,,,16,
07-85d0d7d07facc6525fab1402aea9fa11,7,psa_reset_key_attributes,,,,8,
07-86ec07939ddfac138d8fa25797269199,7,psa_is_valid_key_id,,,,34,
07-8a14efdf0e0bd5215f7e98f78f9faeca,7,hci_driver_api,12,12,0.0,12,0.0
07-8b01fc62992623b03da6ad962f6c23ca,7,hids_feat_rep_ref_read,40,40,0.0,40,0.0
07-8e131cf6f2f1652369dd7e7d09021fb9,7,receive_work_handler,4,4,0.0,4,0.0
07-8e34c4be56bf2a6e6e8764dd32bcb924,7,mbedtls_zeroize_and_free,20,20,0.0,20,0.0
07-905bafb06415a4d5ecfbc76efa3138b2,7,mbedtls_heap.c,,,,34,
07-912cad35f775a003e8c68598d6e5ea54,7,z_impl_k_thread_abort,44,44,0.0,44,0.0
07-928dea613f57b198c6ad9fd96c3907f6,7,log_const_mpsl_init,8,8,0.0,8,0.0
07-92da79f62a117a3b80ac58b4d52e5093,7,configure_builtin_stack_guard,8,8,0.0,8,0.0
07-94f2b7a39eb63945d692e997fb786ffd,7,__init___device_dts_ord_118,,8,,,
07-98d4cfd7faa4fcb5d64c13aeac71e777,7,psa_validate_ecc_key_attr,,,,184,
07-98e344a26c7cd1012f41ca9844480d56,7,memset_func,4,4,0.0,4,0.0
07-993f8cc7631c9c1a74075e9456d3a47c,7,bt_hids_inp_rep_send,336,336,0.0,,
07-9ad679f3234710a52e34f55413c93273,7,psa_mac_compute,,,,26,
07-9b5c2b6c42e624258dd65411e48bc5eb,7,psa_get_and_lock_key_slot,,,,396,
07-9b618b2dc9b5aacce3b7f4dcbece785c,7,mpsl_lowpower_request_callback,12,12,0.0,12,0.0
07-9d516fa544667921a687b8d4cf1b74a6,7,mpsl_low_prio_work_handler,56,56,0.0,56,0.0
07-9da42d0f1ae9dc5e5a800d6b8cdf2d68,7,psa_generate_key_internal,,,,34,
07-a25e92f163705b2baaad79f416767750,7,psa_mac_key_can_do,,,,64,
07-a2670c96a94acbb7d150cdde9f74484f,7,mbedtls_psa_crypto_free,144,144,0.0,144,0.0
07-a397c97e3262139359ab9516de07c690,7,psa_reserve_free_key_slot,,,,132,
07-a446ff17f4381338ca9913f378f5439f,7,system_nrf54l_approtect.h,52,52,0.0,52,0.0
07-a5066107d70a30264bbffeaf65a1ccc8,7,psa_export_public_key,,,,86,
07-a62bc32d685c54aad27dedf3b6829875,7,hci_cmd_le_read_local_p256_public_key,48,48,0.0,,
07-a81b3a3268a7ae6527c04dedcde1fba7,7,hids_boot_kb_outp_report_write,124,124,0.0,132,6.45
07-a9361d2f3f070340f45553ed8de8ef6e,7,_isr_wrapper,36,36,0.0,36,0.0
07-aa18448db7ccf1b0cc650d44f74aa3a9,7,psa_unregister_read,,,,42,
07-ac84905771a715ef5c8c114a4d3b3aaf,7,nrf_flash_sync_check_time_limit,4,4,0.0,4,0.0
07-ad17ea561d103d3a6d58cb8098a76860,7,z_arm_irq_priority_set,80,80,0.0,80,0.0
07-b06e87b33ab739e7a9b5a03015996706,7,psa_unregister_read_under_mutex,,,,60,
07-b13efa6f4729b5e018499fca2fd369f8,7,psa_allocate_buffer_to_slot,,,,38,
07-b194e5ab6e7c334eae50a435cde7a3d3,7,mpsl_timer0_isr_wrapper,26,26,0.0,26,0.0
07-b29349e84aaacf3801e97e2642e87781,7,nrf_flash_sync_set_context,12,12,0.0,12,0.0
07-b2a70fb46973454f4f9d48b879057f84,7,psa_raw_key_agreement,,,,118,
07-b4e8c9654cd6af33acdff481362f9b8c,7,nrfx_clock_stop,44,44,0.0,44,0.0
07-b6f894dab1716b3068e15e0591fc969c,7,__init_bas_init,8,8,0.0,8,0.0
07-b75735a13e21c1369c52c29f01fbd344,7,nrf_rramc.h,,,,36,
07-b89e34428dd9245ee2dea67fefeb39de,7,psa_driver_wrapper_free,2,2,0.0,2,0.0
07-b8fd32328039b79f3e19ecf789fb3df4,7,hci_cmd_le_generate_dhkey,6,6,0.0,,
07-b955ae57e321b9f238eaef39a469ec87,7,hids_report_map_read,28,28,0.0,28,0.0
07-bd2fc65a60afb7f3792338b098e83d64,7,battery_level,1,1,0.0,1,0.0
07-bd3a516b00a5256e9848871047708f3e,7,malloc.c,44,44,0.0,44,0.0
07-be1cb79c7912fc6c6e5b787f173487a4,7,cmac_mode.c,508,508,0.0,,
07-c09bf2f5167dded79fdf8d102c2e2f64,7,arm_core_mpu_mark_areas_for_dynamic_regions,212,212,0.0,212,0.0
07-c19ec4cb121d613d1fb909b575643d9b,7,nrf_gpio.h,476,476,0.0,476,0.0
07-c1a3bc9f9f76deccd27d5e1b2e97452a,7,mbedtls_calloc_func,,,,4,
07-c2178a38aa057e3ed8e607f9e09811fa,7,mbedtls_platform_set_calloc_free,,,,20,
07-c2bc412d115ba605b24e0355666a8fd7,7,arm_core_mpu_disable,20,20,0.0,20,0.0
07-c2f0acc227698892b1a807024a97ae80,7,psa_driver_wrapper_mac_compute,,,,84,
07-c31d124cf6fff9be03e2938b264eee7e,7,psa_export_key_internal,,,,110,
07-c36264791f3b8e26a09e4b59219124f9,7,mpu_regions,32,32,0.0,32,0.0
07-c39ba1df918c67da1a9634d1768ebbe9,7,bt_hids_connected,196,196,0.0,192,-2.04
07-c47c69bb94b3097babc007144d0f2d47,7,psa_driver_wrapper_mac_sign_setup,,,,72,
07-c5097a23576e8d02391b53bc259b5c57,7,psa_crypto_init.c,,,,38,
07-c7747afb1c22f6ec1467d6f40ecb473c,7,nrfy_rramc.h,,,,36,
07-c81534ddc5d779218fda95e10e4ea415,7,psa_driver_wrapper_mac_sign_finish,,,,24,
07-c91b3e266524088826a531ebc80866e9,7,arch_irq_disable,40,40,0.0,40,0.0
07-c9e7ab82dc117b75721c4f80c7bdfae9,7,hci_ecdh_init,84,84,0.0,,
07-cabffb2e0fdc8c9f1cba7f5d175d0071,7,hci_ecdh_uninit,12,12,0.0,,
07-cad67e161f3f0dece79f4b4c97a38671,7,log_const_flash_sync_mpsl,8,8,0.0,8,0.0
07-ccfe8b4d3c7f3f7adb11b1fe321f912e,7,bt_hids_init,1696,1696,0.0,1752,3.3
07-cefc06056119cf10f3e6e492a01ccec7,7,bt_buf_rx_freed_cb,,,,44,
07-d072a40968f47e56a0d3861807209556,7,__init_mpsl_lib_init_sys,8,8,0.0,8,0.0
07-d1ce215546fa0293453d8885c73539d9,7,psa_driver_wrapper_get_builtin_key,,,,56,
07-d1eb83d12ff488f1cb9eb21ac4585fb3,7,__init___device_dts_ord_120,,,,8,
07-d1f750c7b05a45415d740b6de6b8265b,7,mem_manage_fault.constprop.0,244,244,0.0,244,0.0
07-d2000b323fdda0fae430690fd2cf2893,7,attr_bas,100,100,0.0,100,0.0
07-d2fe8789e8e111b51c76ed86f74d3161,7,nrfy_spim.h,166,166,0.0,166,0.0
07-d3e90fc94278ea03c931598fec48ac3b,7,psa_driver_wrapper_import_key,,,,144,
07-d440f6f38863fd74e2a438fa2c747900,7,sdc_assertion_handler,36,36,0.0,36,0.0
07-d61ef04f8eb092ec1054e2bf5c0d80c8,7,ecdh_p256_common_secret,140,140,0.0,,
07-d6d96f5ef5ccf25a919f7e5c1215af51,7,__devstate_dts_ord_110,2,,,,
07-d7e2c3911c528df77daa91111c54074e,7,z_arm_clear_arm_mpu_config,36,36,0.0,36,0.0
07-d8a6098377cd97f7ab15da1cb76297f4,7,hids_boot_kb_inp_report_read,100,100,0.0,100,0.0
07-d96fc4ce1dc260246cf6b4cd3a2cc5d2,7,hci_internal_supported_commands,122,122,0.0,118,-3.28
07-d9f23e44129e1820a4a57d517aae857f,7,crypto_struct.h,26,26,0.0,72,176.92
07-da44a1bc8f12e09c60b35f5c6b578357,7,nrfy_twim.h,118,118,0.0,118,0.0
07-db3c90bc3e881085c41bda8dbb5b60f1,7,psa_mac_abort,,,,34,
07-dbc8ad78d385bf31f53ced37f9e96f3a,7,__devstate_dts_ord_120,,,,2,
07-dcbde5855fc96a7a787719ba1a001447,7,ecdh_thread,64,64,0.0,,
07-dde8fa86e938b54a3c2abb73e97c846d,7,nrf_flash_sync_exe,320,320,0.0,320,0.0
07-de1b7ba6bd5f0c4d4ed1612e0a8e1d45,7,psa_mac_finalize_alg_and_key_validation.isra.0,,,,224,
07-df662ffd82f7548fd14affba269f7bb7,7,psa_validate_key_persistence,,,,14,
07-e0148d75fc1e7bbafc537901a58824b2,7,mpsl_radio_isr_wrapper,26,26,0.0,26,0.0
07-e2df0e293ebd6dac28c3c934fcc5b6ef,7,mpsl_fem_api_init.c,18,18,0.0,18,0.0
07-e53311c0640dd0378b70bb16dcd636ed,7,hids_feat_rep_write,156,156,0.0,168,7.69
07-e5c567feeec4a306796968ac5f694b22,7,psa_driver_wrapper_generate_key,,,,80,
07-e675787b3373a688a2e691712d02dff2,7,nrf_security_mutexes.c,80,80,0.0,80,0.0
07-e8b102552a478c1fbe875f60d03b938f,7,psa_mac_update,,,,40,
07-e8b7f8db2bf52dfb3b0c7d849edce8bb,7,buffer_alloc_calloc_mutexed,,,,296,
07-e9b20a37165ca12273ddf23cf75b503c,7,verify_chain,,,,60,
07-eab67bd64ca804b2e3aeb4787648da63,7,m_assert_handler,36,36,0.0,36,0.0
07-eb4d93e2c001f672aa1f622e33895faf,7,bt_hids_disconnected,76,76,0.0,76,0.0
07-eb595958df955bfa0b0dec2562921c89,7,cmd_le_generate_dhkey,84,84,0.0,,
07-eca99a0d07c5411baf540479cd0a432d,7,psa_wipe_all_key_slots,48,48,0.0,52,8.33
07-ef42f684ef52d84cec237d5cb542315c,7,store_input_report.isra.0,52,52,0.0,52,0.0
07-ef7afee7537575add577b9dbf6bf5d32,7,z_arm_exc_exit,40,40,0.0,40,0.0
07-f19a3bd4fd07220e4ebca46831a72b4f,7,psa_mac_compute_internal,,,,148,
07-f2c920d902442c1d9c249d84c46c91fc,7,psa_driver_wrapper_export_key,,,,40,
07-f2f4a0e501b1315176712ce660de461b,7,debug_private_key_be,32,32,0.0,,
07-f30cd3b62a81eca13e03941a68954218,7,cracen,7438,7438,0.0,20243,172.16
07-f4283621c54b054b3a15975d100481b6,7,z_arm_configure_static_mpu_regions,56,56,0.0,56,0.0
07-f56d1f7be33707e479ef55fe14cb7f7b,7,mpsl_hfclk_callback,12,12,0.0,12,0.0
07-f6e660ced42e946f69a41cc473d923cc,7,bas,8,8,0.0,8,0.0
07-f7e28c407341520cf0ba3e77ac18d023,7,z_arm_pendsv_c,68,68,0.0,,
07-f829424bf467bf0f17b42896da4a58b4,7,mpsl_low_prio_irq_handler,52,52,0.0,52,0.0
07-f8dc741b708a56361464152b314cb770,7,nrfx_clock_start,64,64,0.0,64,0.0
07-fa5a0ee452cb902471a2dfdfbe434c71,7,hci_driver_init,228,228,0.0,240,5.26
07-ff2a02f226544c0727e29afb9907e75c,7,timeslot_callback,188,188,0.0,196,4.26
08-01aa60b45d76a1fcd9a9539c78b055dd,8,nrf_security_mutex_unlock,36,36,0.0,36,0.0
08-04d9d638d8db7cc4206e7f9f3d077aae,8,mpsl_fem_api_init,10,10,0.0,10,0.0
08-0a7a8ef9af54fe35eefb87daa52aa147,8,mbedtls_heap_init,,,,10,
08-0a8559ad46ced8b51443cc94a65956e4,8,mbedtls_mutex_lock,4,4,0.0,4,0.0
08-0c3cb171b6b61b13ac050c16b5081d9c,8,__nrfy_internal_pwm_events_process,84,84,0.0,84,0.0
08-0dff49faf0f543995117aa5f1f7c8fae,8,mbedtls_threading_psa_globaldata_mutex,20,20,0.0,20,0.0
08-1100c46fd195a178983a5135e0d22f68,8,tc_aes_encrypt,172,172,0.0,,
08-119146ba50173a8a81e2542ba447b2a3,8,SystemInit,156,196,25.64,248,58.97
08-14a4a94802b7912d95156d1a29928463,8,tc_cmac_erase,16,16,0.0,,
08-16ae4266237ed6dcf019069d2b8b1c87,8,__nrfy_internal_twim_events_process.constprop.0,84,84,0.0,84,0.0
08-1b3d66b4c9e65c3bec0df134e41d3903,8,__nrfy_internal_rramc_config_set.constprop.0.isra.0,,,,36,
08-2045016cb90d1e65d71c2407a2570927,8,main.c,3092,3092,0.0,3112,0.65
08-211dd468f59421e1f54d4f28503a4a79,8,sbox,256,256,0.0,,
08-2694c0f895d34ff1c47999df96cff71b,8,nrfx_gpiote.c,2907,2907,0.0,2907,0.0
08-2754cf288e1dd922664c667eb7e35a93,8,k_mutex_unlock.constprop.0.isra.0,,,,12,
08-2798fa1478f19285ffad2578f7cf9f4a,8,nrfx_flag32_free,56,56,0.0,56,0.0
08-291efffeef01a19a03ca868ed8dd76ef,8,nrf_gpio_pin_set,24,24,0.0,24,0.0
08-2bb1d1b68501d8e424e2efd110b5d322,8,sub_bytes,24,24,0.0,,
08-353b7efb821994984469152410825b99,8,nrf_gpio_pin_port_decode,76,76,0.0,76,0.0
08-36cfa7d72e176d59c1185986cb54e580,8,nrf_security_event_wait,26,26,0.0,26,0.0
08-395b2c1131ac70302d5737d05585024a,8,cracenpsa,5996,5996,0.0,13394,123.38
08-43cbc0e785a58baab0308464601550d2,8,mbedtls_mutex_init_fn,,,,4,
08-44f0cbab43d4061c1dc047bd6a579531,8,sym_*,1180,1180,0.0,3362,184.92
08-4970cb69d7a9407710080133770d4dc9,8,__nrfy_internal_spim_event_handle,42,42,0.0,42,0.0
08-4c4a80e3ee4500283ad261d9f5add7ec,8,__init_mpsl_fem_api_init,8,8,0.0,8,0.0
08-4e15daa59c54cbdd7be8e585f58d2a61,8,nrf_security_event_set,4,4,0.0,4,0.0
08-587bb456aed0691fce4a3e1f96f48f1e,8,nrf_gpio_reconfigure,154,154,0.0,154,0.0
08-5b20d73155bfbf32e9fa544520242d0f,8,k_mutex_lock.constprop.0.isra.0,4,4,0.0,4,0.0
08-5d9b4cb065d02ab7ce04f106ff970bb7,8,nrf_security_event_init,4,4,0.0,4,0.0
08-5fe47dcc0f50eca15564d268ecc22a78,8,__init_mbedtls_heap_init,,,,8,
08-6268878b8087806d0f48c74ca89aa07e,8,arm_cmse_mpu_region_get,18,18,0.0,18,0.0
08-671ecc0333f3cc1692d3963777cf1156,8,tc_cmac_setup,86,86,0.0,,
08-70b8d07a1ca1e9c3d7165f5253081793,8,_psa_crypto_init,,,,30,
08-718ac51c6526751aaa4f004f27bbfdfb,8,psa_extend_key_usage_flags,26,26,0.0,26,0.0
08-7760044dc3bb1866da3cb0503008b2b1,8,_double_byte,18,18,0.0,,
08-77b9b1d79da704a171d6af3f4e843f7e,8,mbedtls_threading_psa_rngdata_mutex,20,20,0.0,20,0.0
08-7ddb1885f92f227054795bf28d195ce2,8,shift_rows,114,114,0.0,,
08-7e8a2e253c4f2c1a6352d3c748273f06,8,mult_row_column,130,130,0.0,,
08-82c5883f9f125bfcde70ea47e0c5d93d,8,__init__psa_crypto_init,,,,8,
08-8395af105a73b30b8556bb615b9b139b,8,__nrfy_internal_twim_event_handle.isra.0,34,34,0.0,34,0.0
08-91ceecffb19a88c3c4825aef82be4d3a,8,__nrfy_internal_pwm_event_handle.isra.0,34,34,0.0,34,0.0
08-943c9aec2c088db5cd6734d48f18cf3b,8,tc_cmac_final,108,108,0.0,,
08-95fe326d4565d7e697d853d493110118,8,nrf54l_handle_approtect_signal,,52,,,
08-97ccf462e72e73c8bc71018a9de7d14b,8,nrfx_twim.c,1878,1878,0.0,1882,0.21
08-99505fcf434388c59a5d9297dce680e3,8,nrf54l_errata_31,,,,32,
08-9d1bef0d54687bee603f8e800d34a669,8,mbedtls_mutex_init,,,,4,
08-9d1d0aaf759ae99e4329740ff16b4558,8,gf_double,42,42,0.0,,
08-a25613b085e0d84107045c96754cfb1a,8,__nrfy_internal_spim_events_process,124,124,0.0,124,0.0
08-abf475b9f5f803cd177c6b2b9989f1c9,8,__init_malloc_prepare,8,8,0.0,8,0.0
08-ac2f4e197c6570e59584e5f492e77ac4,8,__nrfy_internal_gpiote_events_process,88,88,0.0,88,0.0
08-ac31b1c29c2ff67f9c2261e27b9cc492,8,tc_aes128_set_encrypt_key,168,168,0.0,,
08-ad8ef53c850133e65810316b33011060,8,nrf_gpio_pin_present_check,40,40,0.0,40,0.0
08-b1ac668e806ef0199f6a63fc97df165a,8,nrf_security_event_clear,4,4,0.0,4,0.0
08-b48f4369844d0bd24fa70a2e622e4ffc,8,k_mutex_unlock.isra.0,4,4,0.0,4,0.0
08-b85e841d1bd0a2882400318d6722e4a4,8,mbedtls_mutex_lock_fn,12,12,0.0,12,0.0
08-b898c5101a050d7963fdf551157c3f83,8,nrf_gpio_pin_clear,24,24,0.0,24,0.0
08-b97793035a295d19227445aa8b53ca85,8,malloc_prepare,36,36,0.0,36,0.0
08-b9f0ab1a31ceb7fc59550a0106891832,8,nrfx_rramc.c,,,,6,
08-bdee5549d9c62a7ae9e058022d9f681a,8,sicrypto,46,46,0.0,1002,2078.26
08-c0010c115c77eca0bcc3cc373b2b25c5,8,nrfx_flag32_alloc,64,64,0.0,64,0.0
08-c0e605aae9a73bd700f4dd7d689cfa0a,8,silexpk,216,216,0.0,2485,1050.46
08-c862153afc2b40148a3034d4d6d57427,8,nrf_rramc_config_set.part.0,,,,36,
08-c9b20f1dde51d18d4d71f1506836dbd5,8,nrf_gpio_cfg_sense_set,30,30,0.0,30,0.0
08-cf4e8cc2e31224da6b2648bf19e86b9f,8,nrfx_spim.c,1634,1634,0.0,2002,22.52
08-cf826a390df0da59651ceec6b1390d29,8,mbedtls_mutex_unlock_fn,4,4,0.0,4,0.0
08-d24d6d8dfc3c7cced0104e0c7b712ba3,8,SystemCoreClockUpdate,44,44,0.0,,
08-d2b74ce9571d469546881b794ca2419f,8,_heap_init,,,,16,
08-da458b7c49500604001d35301d0037b9,8,nrfx_twi_twim.c,212,212,0.0,212,0.0
08-decfbfced1fc0a4245c0a6828fbca172,8,nrf_pwm_sequence_set,184,184,0.0,184,0.0
08-e03bc500fd3b0ad52e34a5fbfa0ae567,8,_set,4,4,0.0,,
08-e09e435d8dd0ae624f79b82bd949200d,8,nrfx_grtc.c,1592,1600,0.5,1580,-0.75
08-e9b4b5196d6e48bc246c800eb72a003b,8,_copy,26,26,0.0,,
08-e9c847b030ac569ce30b386d64063162,8,nrf_grtc_sys_counter_compare_event_disable.constprop.0,56,56,0.0,56,0.0
08-ecc52de0e92b6591365a8dae1b94f6be,8,add_round_key,138,138,0.0,,
08-ed2c6cd65e020f2311d520b191b3318c,8,nrf_gpiote_in_event_get,44,44,0.0,44,0.0
08-ede384b0e48f72dc36926e0830597c4b,8,tc_cmac_update,212,212,0.0,,
08-f22d9b970f009ecf18dbdca402eb5d1c,8,nrf54l_handle_secureapprotect_signal,52,,,52,0.0
08-f28460a15c9ef292444e5f282f50e6d2,8,nrf_security_mutex_lock,44,44,0.0,44,0.0
08-f4ac036caeb04b7add960ba0d5747e9e,8,mbedtls_mutex_unlock,4,4,0.0,4,0.0
08-f6d0acd03a28608fde111d6edc79f3d6,8,nrf_gpio_cfg.constprop.0,104,104,0.0,104,0.0
08-f8c18c47a87d15c39d107137fe7ac8bb,8,nrfx_pwm.c,1006,1006,0.0,1006,0.0
08-f992de398a1d8b517297a0b73aa99b00,8,mbedtls_threading_key_slot_mutex,,,,20,
08-faecbe381d8e213d64ed9314cc488411,8,psa_set_key_usage_flags.constprop.0,,,,20,
08-fb1636ce2198c47a4ac0e07348b6a4da,8,tc_cmac_init,44,44,0.0,,
09-0227e269d787173b4efa0038084c809d,9,pairing_failed,84,84,0.0,84,0.0
09-030f0407b9d8a3431c1e6b1cd0f00d74,9,pin_has_trigger.isra.0,40,40,0.0,40,0.0
09-06aa6fa8bdc2078e7e1bd903e70c8f6a,9,connected,144,144,0.0,144,0.0
09-089bb3c6941bff2fb38b05f2dee2459b,9,auth_passkey_confirm,76,76,0.0,76,0.0
09-0cf59f76f39bb326a8cff94aa205b995,9,le_param_req,24,24,0.0,24,0.0
09-0e3f13d9e0797ea4fc91b4bd5afc825a,9,notification_cb_flag,1,1,0.0,1,0.0
09-0f1c1e33ca0e658ca20ddb2337fb2f61,9,call_handler,62,62,0.0,62,0.0
09-1a1b1534005cd20893ad47bee853a01d,9,hids_pm_evt_handler,112,112,0.0,112,0.0
09-1b10f819f6622a38147df1f51b9ae0c4,9,pin_is_output.isra.0,36,36,0.0,36,0.0
09-1dbda6ec953c2888992c99709e59cd09,9,pin_uninit,148,148,0.0,148,0.0
09-1f9b9a4fe7d3658aa86d83f8274cb858,9,pwm_configure,316,316,0.0,316,0.0
09-202a1f12ce374ae57697b911ed7d63c2,9,nrfx_grtc_syscounter_cc_absolute_set,240,240,0.0,240,0.0
09-20455da52584ef8636b7bb6b2935dff0,9,pins_configure,68,68,0.0,72,5.88
09-20d126164f30711f8f4b4eea909560ef,9,bt_conn_cb_conn_callbacks,36,36,0.0,36,0.0
09-212cb1c2414ce0b61e7f9a98625cfb18,9,hids_obj_mutex,20,20,0.0,20,0.0
09-22392bdff3265136ade432e47b8619b7,9,cc_channel_prepare,112,112,0.0,112,0.0
09-233ab1a2bc2b2be27a32c3208a90d607,9,pin_trigger_disable,74,74,0.0,74,0.0
09-2372f2c1eb2fa143a1ac5a5ef0c02a66,9,hids_obj_ctx_lib,32,32,0.0,32,0.0
09-25d902c24283ab8cfbac54dfa101ad31,9,src,46,46,0.0,1002,2078.26
09-25e4fabfb39744e58a1a8954dab18d5e,9,nrfx_gpiote_input_configure,480,480,0.0,480,0.0
09-2676e307045ebd7af2ff134b86ae0fb2,9,nrfx_grtc_irq_handler,196,196,0.0,196,0.0
09-2a402a7140c21e2eb89b80201ba822f3,9,conn_auth_info_callbacks,16,16,0.0,16,0.0
09-2f652e11cbdd2f937fc6abcd0e89bc45,9,release_handler,148,148,0.0,148,0.0
09-2feb69613b4784881115153639f67dd5,9,nrfx_twi_twim_bus_recover,212,212,0.0,212,0.0
09-30e7a5ecb6f617696d6c52285ccebf5f,9,pairing_complete,52,52,0.0,52,0.0
09-3452c48a83fa85323e088ebad9f1a940,9,nrfx_gpiote_channel_get,92,92,0.0,92,0.0
09-39c6ac6371c64d548ef18dcb26938adb,9,nrfx_gpiote_channel_free,24,24,0.0,24,0.0
09-39c7084b34b87a64ccb3762dcc839ff7,9,nrfx_grtc_init,376,376,0.0,356,-5.32
09-3a561116f0c9675a3c83d21fa365050d,9,disconnected,120,120,0.0,120,0.0
09-3b8a2f8db0ba65eb94d0f4a80e8525c9,9,hids_outp_rep_handler,68,68,0.0,68,0.0
09-3e406caa85d7f704b603ef94245b8ff0,9,nrfx_gpiote_pin_uninit,4,4,0.0,4,0.0
09-3fa876fbcddecad61399dba9dbb41ede,9,nrfx_twim_xfer,928,928,0.0,928,0.0
09-41557a2cabd4293a9d37d6a1098a606a,9,key_report_send.isra.0,128,128,0.0,128,0.0
09-42aefbae01d2dfd981f7da7d823d689e,9,target,216,216,0.0,2243,938.43
